Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:18 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),5.6730644,Weight,6.145293,1,28,1,13560,inputs/coho/2015_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2015_Mid-Summer_Middle Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3224,6.982,6.145,0.512,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:19 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.4390184,Weight,1.950375,1,28,1,13560,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_0/Temperature.csv,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_0//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_0/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3293,3.566,1.950,0.300,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:19 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),8.455798,Weight,10.459693,1,28,1,13560,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_1/Temperature.csv,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_1//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_1/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.4796,18.104,10.460,0.304,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:20 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.611731,Weight,1.891717,1,30,1,13560,inputs/coho/2015_Mid-Summer_Upper Russian River_Coho_Age_0/Temperature.csv,inputs/coho/2015_Mid-Summer_Upper Russian River_Coho_Age_0//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Upper Russian River_Coho_Age_0/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Upper Russian River_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.2828,3.430,1.892,0.429,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:20 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),5.0419971,Weight,6.192925,1,26,1,13560,inputs/coho/2015_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Temperature.csv,inputs/coho/2015_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.4261,8.414,6.193,0.355,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:21 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),5.5635839,Weight,7.415637,1,26,1,13560,inputs/coho/2015_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Temperature.csv,inputs/coho/2015_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.5086,10.513,7.416,0.347,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:21 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.1686376,Weight,1.349655,1,21,1,13560,inputs/coho/2015_Mid-Summer_Lower Kenai River_Coho_Age_0/Temperature.csv,inputs/coho/2015_Mid-Summer_Lower Kenai River_Coho_Age_0//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Lower Kenai River_Coho_Age_0/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Lower Kenai River_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.165,0.936,1.350,0.433,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:22 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.0364518,Weight,1.258437,1,24,1,13560,inputs/coho/2015_Mid-Summer_Middle Kenai River_Coho_Age_0/Temperature.csv,inputs/coho/2015_Mid-Summer_Middle Kenai River_Coho_Age_0//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Middle Kenai River_Coho_Age_0/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Middle Kenai River_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.1985,0.877,1.258,0.379,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:22 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Chinook salmon (adult),Chinook salmon (adult),1.4516947,Weight,1.941241,1,28,1,13560,inputs/chnk/2016_Mid-Summer_Lower Beaver Creek_Chinook_Age_0/Temperature.csv,inputs/chnk/2016_Mid-Summer_Lower Beaver Creek_Chinook_Age_0//Diet_prop.csv,inputs/chnk/2016_Mid-Summer_Lower Beaver Creek_Chinook_Age_0/Prey_E.csv,3,inputs/chnk/2016_Mid-Summer_Lower Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3857,3.549,1.941,0.372,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:23 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Chinook salmon (adult),Chinook salmon (adult),1.649657,Weight,2.411822,1,30,1,13560,inputs/chnk/2016_Mid-Summer_Middle Beaver Creek_Chinook_Age_0/Temperature.csv,inputs/chnk/2016_Mid-Summer_Middle Beaver Creek_Chinook_Age_0//Diet_prop.csv,inputs/chnk/2016_Mid-Summer_Middle Beaver Creek_Chinook_Age_0/Prey_E.csv,3,inputs/chnk/2016_Mid-Summer_Middle Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.4431,4.579,2.412,0.385,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:23 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Chinook salmon (adult),Chinook salmon (adult),3.1991386,Weight,4.534506,1,40,1,13560,inputs/chnk/2016_Mid-Summer_Lower Ptarmigan Creek_Chinook_Age_0/Temperature.csv,inputs/chnk/2016_Mid-Summer_Lower Ptarmigan Creek_Chinook_Age_0//Diet_prop.csv,inputs/chnk/2016_Mid-Summer_Lower Ptarmigan Creek_Chinook_Age_0/Prey_E.csv,3,inputs/chnk/2016_Mid-Summer_Lower Ptarmigan Creek_Chinook_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.5551,10.967,4.534,0.529,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:24 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Chinook salmon (adult),Chinook salmon (adult),2.1517724,Weight,2.181339,1,34,1,13560,inputs/chnk/2016_Mid-Summer_Lower Kenai River_Chinook_Age_0/Temperature.csv,inputs/chnk/2016_Mid-Summer_Lower Kenai River_Chinook_Age_0//Diet_prop.csv,inputs/chnk/2016_Mid-Summer_Lower Kenai River_Chinook_Age_0/Prey_E.csv,3,inputs/chnk/2016_Mid-Summer_Lower Kenai River_Chinook_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3191,4.136,2.181,0.626,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:25 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.850646,Weight,1.681887,1,28,1,13560,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_0/Temperature.csv,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_0//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_0/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.223,2.128,1.682,0.303,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:25 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),5.7968356,Weight,8.420242,1,28,1,13560,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.5042,13.066,8.420,0.365,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:26 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),5.9638912,Weight,7.107329,1,30,1,13560,inputs/coho/2016_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Mid-Summer_Middle Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3831,9.313,7.107,0.442,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:26 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),7.8706978,Weight,8.669878,1,30,1,13560,inputs/coho/2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3487,10.231,8.670,0.398,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:27 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.7677993,Weight,2.071702,1,22,1,13560,inputs/coho/2016_Mid-Summer_Lower Russian River_Coho_Age_0/Temperature.csv,inputs/coho/2016_Mid-Summer_Lower Russian River_Coho_Age_0//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Lower Russian River_Coho_Age_0/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Lower Russian River_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3287,2.125,2.072,0.260,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:27 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.3751969,Weight,2.855019,1,37,1,13560,inputs/coho/2016_Mid-Summer_Middle Russian River_Coho_Age_0/Temperature.csv,inputs/coho/2016_Mid-Summer_Middle Russian River_Coho_Age_0//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Middle Russian River_Coho_Age_0/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Middle Russian River_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.4225,6.744,2.855,0.538,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:28 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),6.8129218,Weight,9.381025,1,37,1,13560,inputs/coho/2016_Mid-Summer_Middle Russian River_Coho_Age_1/Temperature.csv,inputs/coho/2016_Mid-Summer_Middle Russian River_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Middle Russian River_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Middle Russian River_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.4787,20.693,9.381,0.498,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:29 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.5774301,Weight,2.152696,1,27,1,13560,inputs/coho/2016_Mid-Summer_Upper Russian River_Coho_Age_0/Temperature.csv,inputs/coho/2016_Mid-Summer_Upper Russian River_Coho_Age_0//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Upper Russian River_Coho_Age_0/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Upper Russian River_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3345,3.518,2.153,0.352,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:29 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),9.7194748,Weight,8.287634,1,27,1,13560,inputs/coho/2016_Mid-Summer_Upper Russian River_Coho_Age_1/Temperature.csv,inputs/coho/2016_Mid-Summer_Upper Russian River_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Upper Russian River_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Upper Russian River_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.2224,7.384,8.288,0.437,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:30 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),5.5323586,Weight,7.74907,1,40,1,13560,inputs/coho/2016_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.4845,14.179,7.749,0.660,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:30 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),8.0080209,Weight,9.355039,1,40,1,13560,inputs/coho/2016_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.4053,14.568,9.355,0.787,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Wed Jun 12 18:48:31 2019,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1_complete/FB4.1_2015_2016_new,FB4_Log_File.csv,Chinook salmon (adult),Chinook salmon (adult),1.9412411,Weight,1.893367,1,27,1,13560,inputs/chnk/2016_Late Summer_Lower Beaver Creek_Chinook_Age_0/Temperature.csv,inputs/chnk/2016_Late Summer_Lower Beaver Creek_Chinook_Age_0//Diet_prop.csv,inputs/chnk/2016_Late Summer_Lower Beaver Creek_Chinook_Age_0/Prey_E.csv,3,inputs/chnk/2016_Late Summer_Lower Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.2523,2.395,1.893,0.340,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
