"NRun","Run_Name","Species_Num","Species_txt","Initial_W","fit.to","fit.to.value","First_day","Last_day","N_indiv","Oxycal","calc.pop_mort","calc.spawn","calc.nut","calc.contaminant","Init_pred_conc","contam_eq","T_File","Diet_File","Prey_E_File","Indigest_Prey_File","Pred_E_File","Mort_File","Reprod_File","Contam_Prey_C_File","Contam_assim_File","Contam_TE_File","Phos_Ae_File","Phos_Co_Pred_File","Phos_Co_Prey_File","Nit_Ae_File","Nit_Co_Pred_File","Nit_Co_Prey_File","FB4_Log_File"
352,"mean_pval_rcp85_2010_2019_Lower Kenai River_Chinook_Age_0","21","Chinook salmon (adult)",1.2763597,"p-value",0.343699,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
353,"20plus_pval_rcp85_2010_2019_Lower Kenai River_Chinook_Age_0","21","Chinook salmon (adult)",1.2763597,"p-value",0.4124388,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
354,"20minus_pval_rcp85_2010_2019_Lower Kenai River_Chinook_Age_0","21","Chinook salmon (adult)",1.2763597,"p-value",0.2749592,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Kenai River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
355,"mean_pval_rcp85_2010_2019_Middle Kenai River_Chinook_Age_0","21","Chinook salmon (adult)",2.0957217,"p-value",0.343699,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
356,"20plus_pval_rcp85_2010_2019_Middle Kenai River_Chinook_Age_0","21","Chinook salmon (adult)",2.0957217,"p-value",0.4124388,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
357,"20minus_pval_rcp85_2010_2019_Middle Kenai River_Chinook_Age_0","21","Chinook salmon (adult)",2.0957217,"p-value",0.2749592,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Kenai River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
358,"mean_pval_rcp85_2010_2019_Lower Kenai River_Coho_Age_0","22","Coho salmon (adult)",1.1686376,"p-value",0.15591425,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
359,"20plus_pval_rcp85_2010_2019_Lower Kenai River_Coho_Age_0","22","Coho salmon (adult)",1.1686376,"p-value",0.1870971,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
360,"20minus_pval_rcp85_2010_2019_Lower Kenai River_Coho_Age_0","22","Coho salmon (adult)",1.1686376,"p-value",0.1247314,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Kenai River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
361,"mean_pval_rcp85_2010_2019_Middle Kenai River_Coho_Age_0","22","Coho salmon (adult)",1.0364518,"p-value",0.15591425,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
362,"20plus_pval_rcp85_2010_2019_Middle Kenai River_Coho_Age_0","22","Coho salmon (adult)",1.0364518,"p-value",0.1870971,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
363,"20minus_pval_rcp85_2010_2019_Middle Kenai River_Coho_Age_0","22","Coho salmon (adult)",1.0364518,"p-value",0.1247314,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Kenai River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
364,"mean_pval_rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0","21","Chinook salmon (adult)",3.1991386,"p-value",0.368164,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
365,"20plus_pval_rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0","21","Chinook salmon (adult)",3.1991386,"p-value",0.4417968,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
366,"20minus_pval_rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0","21","Chinook salmon (adult)",3.1991386,"p-value",0.2945312,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Ptarmigan Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
367,"mean_pval_rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0","22","Coho salmon (adult)",3.0674263,"p-value",0.129883,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
368,"20plus_pval_rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0","22","Coho salmon (adult)",3.0674263,"p-value",0.1558596,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
369,"20minus_pval_rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0","22","Coho salmon (adult)",3.0674263,"p-value",0.1039064,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
370,"mean_pval_rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1","22","Coho salmon (adult)",4.07234805,"p-value",0.297235857142857,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
371,"20plus_pval_rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1","22","Coho salmon (adult)",4.07234805,"p-value",0.356683028571429,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
372,"20minus_pval_rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1","22","Coho salmon (adult)",4.07234805,"p-value",0.237788685714286,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Ptarmigan Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
373,"mean_pval_rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1","22","Coho salmon (adult)",7.6373639,"p-value",0.297235857142857,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
374,"20plus_pval_rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1","22","Coho salmon (adult)",7.6373639,"p-value",0.356683028571429,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
375,"20minus_pval_rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1","22","Coho salmon (adult)",7.6373639,"p-value",0.237788685714286,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Ptarmigan Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
376,"mean_pval_rcp85_2010_2019_Lower Russian River_Chinook_Age_0","21","Chinook salmon (adult)",1.3307592,"p-value",0.312546,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
377,"20plus_pval_rcp85_2010_2019_Lower Russian River_Chinook_Age_0","21","Chinook salmon (adult)",1.3307592,"p-value",0.3750552,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
378,"20minus_pval_rcp85_2010_2019_Lower Russian River_Chinook_Age_0","21","Chinook salmon (adult)",1.3307592,"p-value",0.2500368,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Russian River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
379,"mean_pval_rcp85_2010_2019_Lower Russian River_Coho_Age_0","22","Coho salmon (adult)",1.7677993,"p-value",0.300859,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
380,"20plus_pval_rcp85_2010_2019_Lower Russian River_Coho_Age_0","22","Coho salmon (adult)",1.7677993,"p-value",0.3610308,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
381,"20minus_pval_rcp85_2010_2019_Lower Russian River_Coho_Age_0","22","Coho salmon (adult)",1.7677993,"p-value",0.2406872,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
382,"mean_pval_rcp85_2010_2019_Middle Russian River_Coho_Age_0","22","Coho salmon (adult)",1.1239285,"p-value",0.300859,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Middle Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
