"sample.id","spp","sample.event","event.num","river","reach","site","year","prey","preycat","quantity","dm_mg","season","prey_type","PreyCategory_ED","diet","wet_dry_ratio","energy_density_jg","source","wm_mg","Date","age","wt_g","len_mm"
"LBC-F1-20150806-D1","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Insect UNK","InvertUnknown",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-06,1,8.6,87
"LBC-F1-20150806-D1","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Diptera PUPAE","InvertAquatic",1,0.104396395815117,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.614096445971274,2015-08-06,1,8.6,87
"LBC-F1-20150806-D11","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Insect UNK","InvertUnknown",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-06,1,9,92
"LBC-F1-20150806-D13","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.121472230577732,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.714542532810186,2015-08-06,1,7,83
"LBC-F1-20150806-D15","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",1,0.29690471412581,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.74649831838712,2015-08-06,1,12.2,102
"LBC-F1-20150806-D16","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Insect UNK","InvertUnknown",13,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-06,1,6.3,82
"LBC-F1-20150806-D17","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Insect UNK","InvertUnknown",2,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-06,1,9.3,95
"LBC-F1-20150806-D2","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Cicadellidae ADULT","InvertTerrestrial_TerOrigin",1,0.162700910564883,"Late Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",0.903893947582683,2015-08-06,1,7.6,82
"LBC-F1-20150806-D2","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Insect UNK","InvertUnknown",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-06,1,7.6,82
"LBC-F1-20150806-D3","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Gastropoda ADULT","InvertTerrestrial_TerOrigin",2,5.31144062653137,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",31.243768391361,2015-08-06,1,2.5,56
"LBC-F1-20150806-D3","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Gastropoda ADULT","InvertTerrestrial_TerOrigin",1,3.74475798488734,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",22.0279881463961,2015-08-06,1,2.5,56
"LBC-F1-20150806-D3","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0677428560167596,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.39848738833388,2015-08-06,1,2.5,56
"LBC-F1-20150806-D3","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0319079445534425,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.187693791490838,2015-08-06,1,2.5,56
"LBC-F1-20150806-D3","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Insect UNK","InvertUnknown",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-06,1,2.5,56
"LBC-F1-20150806-D4","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Gastropoda ADULT","InvertTerrestrial_TerOrigin",1,6.99204628360106,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",41.1296840211827,2015-08-06,1,6.9,79
"LBC-F1-20150806-D4","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Gastropoda ADULT","InvertTerrestrial_TerOrigin",2,7.48951596977469,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",44.0559762927923,2015-08-06,1,6.9,79
"LBC-F1-20150806-D4","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Gastropoda ADULT","InvertTerrestrial_TerOrigin",1,10.0624631040369,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",59.1909594355114,2015-08-06,1,6.9,79
"LBC-F1-20150806-D4","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Gastropoda ADULT","InvertTerrestrial_TerOrigin",4,19.8345734721351,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",116.673961600795,2015-08-06,1,6.9,79
"LBC-F1-20150806-D4","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.121472230577732,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.714542532810186,2015-08-06,1,6.9,79
"LBC-F1-20150806-D4","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Trichoptera ADULT","InvertTerrestrial_AqOrigin",1,1.80567101248834,"Late Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",13.8897770191411,2015-08-06,1,6.9,79
"LBC-F1-20150806-D5","Chinook","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0319079445534425,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.187693791490838,2015-08-06,1,3.2,64
"LBC-F1-20150806-D5","Chinook","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0110425151496463,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0649559714685074,2015-08-06,1,3.2,64
"LBC-F1-20150806-D5","Chinook","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Insect LARVAE","InvertUnknown",2,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-06,1,3.2,64
"LBC-F1-20150806-D6","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Insect UNK","InvertUnknown",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-06,1,4.9,73
"LBC-F1-20150806-D7","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Chloroperlidae ADULT","InvertTerrestrial_AqOrigin",1,1.01807049134899,"Late Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",7.8313114719153,2015-08-06,1,6.9,82
"LBC-F1-20150806-D7","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Cicadellidae ADULT","InvertTerrestrial_TerOrigin",1,0.429346910433757,"Late Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",2.38526061352087,2015-08-06,1,6.9,82
"LBC-F1-20150806-D7","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0319079445534425,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.187693791490838,2015-08-06,1,6.9,82
"LBC-F1-20150806-D7","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",1,0.561151812368587,"Late Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",3.11751006871437,2015-08-06,1,6.9,82
"LBC-F1-20150806-D7","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0174915531352448,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.102891489030852,2015-08-06,1,6.9,82
"LBC-F1-20150806-D7","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Diptera Adult","InvertTerrestrial_UnkOrigin",2,1.83546271746026,"Late Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",10.1970150970014,2015-08-06,1,6.9,82
"LBC-F1-20150806-D8","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Araneae ADULT","InvertTerrestrial_TerOrigin",1,0.0227320114450055,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.133717714382385,2015-08-06,0,2.4,54
"LBC-F1-20150806-D8","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",2,1.12230362473717,"Late Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",6.23502013742874,2015-08-06,0,2.4,54
"LBC-F1-20150806-D8","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0319079445534425,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.187693791490838,2015-08-06,0,2.4,54
"LBC-F1-20150806-D8","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.191596592739029,"Late Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",1.06442551521683,2015-08-06,0,2.4,54
"LBC-F1-20150806-D8","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.04,"Late Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",0.222222222222222,2015-08-06,0,2.4,54
"LBC-F1-20150806-D8","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Collembola ADULT","InvertTerrestrial_TerOrigin",3,0.00748783680618627,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0440460988599193,2015-08-06,0,2.4,54
"LBC-F1-20150806-D9","Coho","LBC-2015-3","3","Beaver Creek","Lower Beaver Creek","F1","2015","Insect UNK","InvertUnknown",11,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-06,1,6.4,84
"LPC-F1-20150623-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",10,0.319079445534425,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.87693791490838,2015-06-23,1,5,74
"LPC-F1-20150623-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Simuliidae LARVAE","InvertAquatic",1,0.0161224601665681,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0948380009798121,2015-06-23,1,5,74
"LPC-F1-20150623-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Diptera PUPAE","InvertAquatic",5,0.0807760777609608,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.475153398593887,2015-06-23,1,5,74
"LPC-F1-20150623-D2","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Ichneumonidae ADULT","InvertTerrestrial_TerOrigin",1,4.86857218411674,"Early Summer","Hymenoptera adults","InvertTerrestrial","Diet3",0.24,5250,"McCarthy et al. 2009",20.2857174338198,2015-06-23,1,4.9,75
"LPC-F1-20150623-D3","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Diptera LARVAE","InvertAquatic",2,0.208792791630233,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.22819289194255,2015-06-23,1,4.2,71
"LPC-F1-20150623-D3","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Diptera LARVAE","InvertAquatic",1,0.190356302463063,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.11974295566508,2015-06-23,1,4.2,71
"LPC-F1-20150623-D3","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,1.51961020399863,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",8.44227891110348,2015-06-23,1,4.2,71
"LPC-F1-20150623-D3","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.479020419770758,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",2.66122455428199,2015-06-23,1,4.2,71
"LPC-F1-20150623-D3","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Cicadellidae ADULT","InvertTerrestrial_TerOrigin",1,0.911351296933237,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",5.0630627607402,2015-06-23,1,4.2,71
"LPC-F1-20150623-D5","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Diptera LARVAE","InvertAquatic",4,0.417585583260467,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",2.4563857838851,2015-06-23,1,2.7,60
"LPC-F1-20150623-D5","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Diptera PUPAE","InvertAquatic",1,0.104396395815117,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.614096445971274,2015-06-23,1,2.7,60
"LPC-F1-20150623-D5","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",1,0.561151812368587,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",3.11751006871437,2015-06-23,1,2.7,60
"LPC-F1-20150623-D5","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","MESOVELLIDAE ADULT","InvertTerrestrial_AqOrigin",1,0.761418362854011,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",4.23010201585562,2015-06-23,1,2.7,60
"LPC-F1-20150623-D5","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Dytiscidae LARVAE","InvertAquatic",1,1.41550322700583,"Early Summer","Coleoptera adults","InvertTerrestrial","Diet3",0.29,5250,"McCarthy et al. 2009",4.88104561036494,2015-06-23,1,2.7,60
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Araneae ADULT","InvertTerrestrial_TerOrigin",1,1.01457052756244,"Early Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",5.9680619268379,2015-06-25,1,3.4,68
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.121472230577732,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.714542532810186,2015-06-25,1,3.4,68
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",1,0.561151812368587,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",3.11751006871437,2015-06-25,1,3.4,68
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",2,0.59380942825162,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",3.29894126806455,2015-06-25,1,3.4,68
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Hemiptera Adult","InvertTerrestrial_TerOrigin",2,1.06644708419452,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",5.92470602330286,2015-06-25,1,3.4,68
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.917731358730129,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",5.09850754850072,2015-06-25,1,3.4,68
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",2,0.958040839541515,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",5.32244910856397,2015-06-25,1,3.4,68
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Trichoptera LARVAE","InvertAquatic",1,8.14091469905238,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",62.6224207619414,2015-06-25,1,3.4,68
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Fish","Fish",1,2.497294953,"Early Summer","Salmonid","FishEggs","Diet1",0.249,5235,"Brey et al. 2010 (DM); Beauchamp 1989 (Energy Density)",10.029297,2015-06-25,1,3.4,68
"LPC-F1-20150625-D10","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Insect UNK","InvertUnknown",1,0,"Early Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-06-25,1,3.3,68
"LPC-F1-20150625-D11","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",2,0.586035697841478,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",3.44726881083222,2015-06-25,1,5.1,79
"LPC-F1-20150625-D11","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",2,0.0220850302992925,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.129911942937015,2015-06-25,1,5.1,79
"LPC-F1-20150625-D11","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0319079445534425,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.187693791490838,2015-06-25,1,5.1,79
"LPC-F1-20150625-D11","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Diptera PUPAE","InvertAquatic",1,0.104396395815117,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.614096445971274,2015-06-25,1,5.1,79
"LPC-F1-20150625-D12","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","OLIGOCHAETA ADULT","InvertTerresrial_TerOrigin",1,1.10849702936801,"Early Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",6.52057076098827,2015-06-25,1,4.5,72
"LPC-F1-20150625-D12","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Syrphidae ADULT","InvertTerrestrial_TerOrigin",1,0.479020419770758,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",2.66122455428199,2015-06-25,1,4.5,72
"LPC-F1-20150625-D12","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Culicidae LARVAE","InvertAquatic",1,0.190356302463063,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.11974295566508,2015-06-25,1,4.5,72
"LPC-F1-20150625-D2","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Diptera PUPAE","InvertAquatic",16,0.258483448835075,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.52049087550044,2015-06-25,1,3.3,66
"LPC-F1-20150625-D2","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Simuliidae LARVAE","InvertAquatic",1,0.0546565347336101,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.321509027844765,2015-06-25,1,3.3,66
"LPC-F1-20150625-D2","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1","2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.122580568595052,"Early Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.721062168206189,2015-06-25,1,3.3,66
