"sample.id","spp","sample.event","event.num","river","reach","site","date","year","prey","preycat","quantity","dm_mg","season"
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Chironomidae LARVAE","InvertAquatic",1,0.1214722306,"Early Summer"
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",1,0.5611518124,"Early Summer"
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",2,0.5938094283,"Early Summer"
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Hemiptera Adult","InvertTerrestrial_TerOrigin",2,1.066447084,"Early Summer"
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.9177313587,"Early Summer"
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",2,0.9580408395,"Early Summer"
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Trichoptera LARVAE","InvertAquatic",1,8.140914699,"Early Summer"
"LPC-F1-20150625-D1","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Fish","Fish",1,2.497294953,"Early Summer"
"LPC-F1-20150625-D10","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Insect UNK","InvertUnknown",1,0,"Early Summer"
"LPC-F1-20150625-D11","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Chironomidae LARVAE","InvertAquatic",2,0.5860356978,"Early Summer"
"LPC-F1-20150625-D11","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Chironomidae LARVAE","InvertAquatic",2,0.0220850303,"Early Summer"
"LPC-F1-20150625-D11","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Early Summer"
"LPC-F1-20150625-D11","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Diptera PUPAE","InvertAquatic",1,0.1043963958,"Early Summer"
"LPC-F1-20150625-D12","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","OLIGOCHAETA ADULT","InvertTerresrial_TerOrigin",1,1.108497029,"Early Summer"
"LPC-F1-20150625-D12","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Syrphidae ADULT","InvertTerrestrial_TerOrigin",1,0.4790204198,"Early Summer"
"LPC-F1-20150625-D12","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Culicidae LARVAE","InvertAquatic",1,0.1903563025,"Early Summer"
"LPC-F1-20150625-D2","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Diptera PUPAE","InvertAquatic",16,0.2584834488,"Early Summer"
"LPC-F1-20150625-D2","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Simuliidae LARVAE","InvertAquatic",1,0.05465653473,"Early Summer"
"LPC-F1-20150625-D2","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.1225805686,"Early Summer"
"LPC-F1-20150625-D2","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Chironomidae LARVAE","InvertAquatic",1,0.01104251515,"Early Summer"
"LPC-F1-20150625-D3","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Diptera PUPAE","InvertAquatic",1,0.1043963958,"Early Summer"
"LPC-F1-20150625-D3","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Chironomidae LARVAE","InvertAquatic",4,0.2709714241,"Early Summer"
"LPC-F1-20150625-D3","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Chironomidae LARVAE","InvertAquatic",4,0.1276317782,"Early Summer"
"LPC-F1-20150625-D3","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Insect UNK","InvertUnknown",1,0,"Early Summer"
"LPC-F1-20150625-D3","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,1.519610204,"Early Summer"
"LPC-F1-20150625-D3","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.1915965927,"Early Summer"
"LPC-F1-20150625-D4","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Chironomidae LARVAE","InvertAquatic",2,0.06381588911,"Early Summer"
"LPC-F1-20150625-D4","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Chironomidae LARVAE","InvertAquatic",1,0.1214722306,"Early Summer"
"LPC-F1-20150625-D5","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Insect UNK","InvertUnknown",1,0,"Early Summer"
"LPC-F1-20150625-D6","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Formicidae ADULT","InvertTerrestrial_TerOrigin",1,0.1713601101,"Early Summer"
"LPC-F1-20150625-D7","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Chironomidae LARVAE","InvertAquatic",1,0.06774285602,"Early Summer"
"LPC-F1-20150625-D7","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Chironomidae LARVAE","InvertAquatic",2,0.2429444612,"Early Summer"
"LPC-F1-20150625-D7","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Diptera PUPAE","InvertAquatic",1,0.04812274878,"Early Summer"
"LPC-F1-20150625-D8","Coho","LPC-2015-1","1","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-06-25,"2015","Coleoptera ADULT","InvertTerrestrial_TerOrigin",1,0.7272104378,"Early Summer"
"LPC-F1-20150730-D1","Chinook","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Mid-Summer"
"LPC-F1-20150730-D1","Chinook","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Empididae LARVAE","InvertAquatic",1,0.184178316,"Mid-Summer"
"LPC-F1-20150730-D1","Chinook","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Plecoptera LARVAE","InvertAquatic",1,2.885610289,"Mid-Summer"
"LPC-F1-20150730-D10","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",2,0.07848944903,"Mid-Summer"
"LPC-F1-20150730-D10","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",3,0.04846564666,"Mid-Summer"
"LPC-F1-20150730-D10","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",1,0.04812274878,"Mid-Summer"
"LPC-F1-20150730-D10","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Insect ADULT","InvertUnknown",1,0,"Mid-Summer"
"LPC-F1-20150730-D10","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Insect ADULT","InvertUnknown",1,0,"Mid-Summer"
"LPC-F1-20150730-D11","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",3,0.04846564666,"Mid-Summer"
"LPC-F1-20150730-D11","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",3,0.3131891874,"Mid-Summer"
"LPC-F1-20150730-D11","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",3,0.3644166917,"Mid-Summer"
"LPC-F1-20150730-D11","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Mid-Summer"
"LPC-F1-20150730-D11","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",1,0.2969047141,"Mid-Summer"
"LPC-F1-20150730-D11","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",2,0.07848944903,"Mid-Summer"
"LPC-F1-20150730-D11","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Plecoptera LARVAE","InvertAquatic",1,0.1172342846,"Mid-Summer"
"LPC-F1-20150730-D11","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Plecoptera LARVAE","InvertAquatic",1,1.306641348,"Mid-Summer"
"LPC-F1-20150730-D13","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Simuliidae LARVAE","InvertAquatic",1,0.1299668609,"Mid-Summer"
"LPC-F1-20150730-D13","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",1,0.04812274878,"Mid-Summer"
"LPC-F1-20150730-D13","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.01104251515,"Mid-Summer"
"LPC-F1-20150730-D14","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",6,0.2887364927,"Mid-Summer"
"LPC-F1-20150730-D14","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.01104251515,"Mid-Summer"
"LPC-F1-20150730-D15","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",1,0.04812274878,"Mid-Summer"
"LPC-F1-20150730-D15","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Simuliidae LARVAE","InvertAquatic",2,0.1093130695,"Mid-Summer"
"LPC-F1-20150730-D15","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Mid-Summer"
"LPC-F1-20150730-D16","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.03924472452,"Mid-Summer"
"LPC-F1-20150730-D18","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0056,"Mid-Summer"
"LPC-F1-20150730-D18","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.1915965927,"Mid-Summer"
"LPC-F1-20150730-D2","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.06774285602,"Mid-Summer"
"LPC-F1-20150730-D2","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.1957466451,"Mid-Summer"
"LPC-F1-20150730-D2","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.1214722306,"Mid-Summer"
"LPC-F1-20150730-D2","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Simuliidae LARVAE","InvertAquatic",1,0.05465653473,"Mid-Summer"
"LPC-F1-20150730-D2","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Staphylinidae ADULT","InvertTerrestrial_TerOrigin",1,0.08334703821,"Mid-Summer"
"LPC-F1-20150730-D2","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",3,0.1443682463,"Mid-Summer"
"LPC-F1-20150730-D2","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",4,0.06462086221,"Mid-Summer"
"LPC-F1-20150730-D2","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer"
"LPC-F1-20150730-D2","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Insect ADULT","InvertUnknown",1,0,"Mid-Summer"
"LPC-F1-20150730-D3","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Ichneumonidae ADULT","InvertTerrestrial_TerOrigin",1,1.651181523,"Mid-Summer"
"LPC-F1-20150730-D3","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Ichneumonidae ADULT","InvertTerrestrial_TerOrigin",1,3.108115752,"Mid-Summer"
"LPC-F1-20150730-D3","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",3,0.1443682463,"Mid-Summer"
"LPC-F1-20150730-D3","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",4,0.06462086221,"Mid-Summer"
"LPC-F1-20150730-D3","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Baetidae LARVAE","InvertAquatic",1,0.1247382012,"Mid-Summer"
"LPC-F1-20150730-D3","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Baetidae LARVAE","InvertAquatic",1,0.03888097143,"Mid-Summer"
"LPC-F1-20150730-D3","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Heptageniidae LARVAE","InvertAquatic",1,0.4914699531,"Mid-Summer"
"LPC-F1-20150730-D3","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Simuliidae LARVAE","InvertAquatic",1,0.05465653473,"Mid-Summer"
"LPC-F1-20150730-D3","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera LARVAE","InvertAquatic",1,0.1043963958,"Mid-Summer"
"LPC-F1-20150730-D4","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Mid-Summer"
"LPC-F1-20150730-D5","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",2,1.122303625,"Mid-Summer"
"LPC-F1-20150730-D5","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Araneae ADULT","InvertTerrestrial_TerOrigin",1,1.014570528,"Mid-Summer"
"LPC-F1-20150730-D6","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Mid-Summer"
"LPC-F1-20150730-D6","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.06774285602,"Mid-Summer"
"LPC-F1-20150730-D6","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Simuliidae LARVAE","InvertAquatic",1,0.1299668609,"Mid-Summer"
"LPC-F1-20150730-D6","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",5,0.2406137439,"Mid-Summer"
"LPC-F1-20150730-D6","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",2,0.0323104311,"Mid-Summer"
"LPC-F1-20150730-D6","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.03924472452,"Mid-Summer"
"LPC-F1-20150730-D7","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.1214722306,"Mid-Summer"
"LPC-F1-20150730-D7","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Mid-Summer"
"LPC-F1-20150730-D7","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.06774285602,"Mid-Summer"
"LPC-F1-20150730-D7","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer"
"LPC-F1-20150730-D8","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",2,0.135485712,"Mid-Summer"
"LPC-F1-20150730-D8","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Chironomidae LARVAE","InvertAquatic",1,0.1214722306,"Mid-Summer"
"LPC-F1-20150730-D8","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",1,0.04812274878,"Mid-Summer"
"LPC-F1-20150730-D8","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Diptera PUPAE","InvertAquatic",1,0.01615521555,"Mid-Summer"
"LPC-F1-20150730-D8","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Simuliidae LARVAE","InvertAquatic",1,0.1299668609,"Mid-Summer"
"LPC-F1-20150730-D8","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",1,0.5611518124,"Mid-Summer"
"LPC-F1-20150730-D8","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Insect LARVAE","InvertUnknown",1,0,"Mid-Summer"
"LPC-F1-20150730-D9","Coho","LPC-2015-2","2","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-07-30,"2015","Simuliidae LARVAE","InvertAquatic",1,0.1299668609,"Mid-Summer"
"LPC-F1-20150825-D4","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Ceratopogonidae LARVAE","InvertAquatic",1,0.03766625017,"Late Summer"
"LPC-F1-20150825-D5","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Insect ADULT","InvertUnknown",1,0,"Late Summer"
"LPC-F1-20150825-D5","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.9177313587,"Late Summer"
"LPC-F1-20150825-D5","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Chironomidae LARVAE","InvertAquatic",3,0.3644166917,"Late Summer"
"LPC-F1-20150825-D5","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Ephemeroptera LARVAE","InvertAquatic",1,0.6772381287,"Late Summer"
"LPC-F1-20150825-D5","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Insect LARVAE","InvertAquatic",1,0,"Late Summer"
"LPC-F1-20150825-D5","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Simuliidae LARVAE","InvertAquatic",1,0.2544653646,"Late Summer"
"LPC-F1-20150825-D5","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Diptera LARVAE","InvertAquatic",1,0.01615521555,"Late Summer"
"LPC-F1-20150825-D14","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Plecoptera LARVAE","InvertAquatic",1,0.7908447675,"Late Summer"
"LPC-F1-20150825-D14","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Insect LARVAE","InvertUnknown",1,0,"Late Summer"
"LPC-F1-20150825-D13","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Chironomidae LARVAE","InvertAquatic",1,0.06774285602,"Late Summer"
"LPC-F1-20150825-D13","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Late Summer"
"LPC-F1-20150825-D2","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Ichneumonidae ADULT","InvertTerrestrial_TerOrigin",1,4.868572184,"Late Summer"
"LPC-F1-20150825-D2","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Ceratopogonidae LARVAE","InvertAquatic",1,0.1329526351,"Late Summer"
"LPC-F1-20150825-D2","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Fish EGGS","FishEggs",2,57.71164058,"Late Summer"
"LPC-F1-20150825-D2","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Chironomidae LARVAE","InvertAquatic",2,0.2429444612,"Late Summer"
"MPC-F1-20150826-D13","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Chironomidae LARVAE","InvertAquatic",1,0.03190794455,"Late Summer"
"MPC-F1-20150826-D13","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Chironomidae LARVAE","InvertAquatic",1,0,"Late Summer"
"MPC-F1-20150826-D13","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1",2015-08-26,"2015","Insect LARVAE","InvertUnknown",1,0,"Late Summer"
"LPC-F1-20150825-D7","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.9177313587,"Late Summer"
"LPC-F1-20150825-D7","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Chironomidae ADULT","InvertTerrestrial_AqOrigin",1,0,"Late Summer"
"LPC-F1-20150825-D1","Coho","LPC-2015-3","3","Ptarmigan Creek","Lower Ptarmigan Creek","F1",2015-08-25,"2015","Ichneumonidae ADULT","InvertTerrestrial_TerOrigin",1,3.108115752,"Late Summer"
